0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.12903225806451613,0.0305664179231912,0.16531165311653118,0.0,0.0,0.0,0.3333333333333333,0.0,0.9666666666666667,0.9090909090909092,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5483870967741935,0.029541845255374736,0.044263775971093045,0.0,0.0,0.0,0.6666666666666666,0.5,0.6,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3064516129032258,0.035040385239323096,0.018066847335140017,0.0,0.0,0.0,0.8333333333333333,0.5,0.43333333333333335,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.45161290322580644,0.02815867215382251,0.07859078590785908,0.0,0.0,0.0,0.08333333333333333,0.5,0.4,0.8181818181818182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3870967741935483,0.06366011509366301,0.014152363745859682,0.061224489795918366,0.0,0.0,0.41666666666666663,1.0,0.43333333333333335,0.8181818181818182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1774193548387097,0.03782380765355783,0.02649804275820536,0.02040816326530612,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.4545454545454546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.45161290322580644,0.06155974112463926,0.04697380307136405,0.04081632653061225,0.0,0.0,0.16666666666666666,0.5,0.9666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1774193548387097,0.032291115247348914,0.08943089430894309,0.04081632653061225,0.0,0.0,0.6666666666666666,0.5,0.9333333333333333,0.4545454545454546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.12903225806451613,0.033315687915165385,0.1665161096055405,0.0,0.0,0.0,0.8333333333333333,1.0,0.03333333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1774193548387097,0.03109578046822971,0.10900331225534478,0.02040816326530612,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5483870967741935,0.014087874182476392,0.06383619391749473,0.0,0.0,0.0,0.8333333333333333,0.5,0.23333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3225806451612903,0.029541845255374736,0.04095152062631738,0.0,0.3639661426844014,0.02702702702702703,0.75,0.5,0.6666666666666666,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14516129032258063,0.04574716961800515,0.5206263173742849,0.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.14516129032258063,0.03562097641775243,0.08882866606443841,0.0,0.0,0.0,0.16666666666666666,0.5,0.2,0.7272727272727273,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.16129032258064513,0.03901914243267704,0.039747064137308045,0.061224489795918366,0.0,0.0,0.8333333333333333,0.5,0.5,0.4545454545454546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6129032258064515,0.059271528833182485,0.1093044263775971,0.02040816326530612,0.0,0.0,0.41666666666666663,1.0,0.6666666666666666,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6612903225806452,0.08126568876897594,0.00752785305630834,0.16326530612244897,0.0,0.0,0.5,0.5,0.8666666666666667,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5161290322580645,0.06586294632946842,0.051490514905149054,0.0,0.0,0.0,0.41666666666666663,1.0,0.6333333333333333,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.09677419354838707,0.033332764126295655,0.03402589581451371,0.0,0.0,0.0,0.16666666666666666,0.0,0.8666666666666667,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.45161290322580644,0.05139939550212598,0.015055706112616682,0.0,0.0,0.0,0.6666666666666666,0.5,0.06666666666666667,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3709677419354838,0.05549768617339185,0.03432700993676604,0.0,0.0,0.0,0.41666666666666663,1.0,0.6,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1774193548387097,0.030429808234149005,0.08852755194218609,0.0,0.0,0.0,0.8333333333333333,0.5,0.9666666666666667,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.48387096774193544,0.09511449599562848,0.04366154772658838,0.061224489795918366,0.0,0.0,0.75,0.5,0.8333333333333334,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.14516129032258063,0.03435733679411212,0.09033423667570009,0.061224489795918366,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666,0.5454545454545454,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6129032258064515,0.03001997916702242,0.04878048780487805,0.0,0.43409915356711004,0.02702702702702703,0.8333333333333333,0.5,0.4666666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.016129032258064502,0.03176175270231041,0.022282445046672688,0.04081632653061225,0.0,0.0,0.6666666666666666,0.0,0.1,0.5454545454545454,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3870967741935483,0.05546353375113129,0.028003613369467027,0.10204081632653061,0.0,0.0,0.16666666666666666,0.0,0.4,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.629032258064516,0.031232390157271903,0.11894007828967178,0.02040816326530612,0.0,0.0,0.8333333333333333,0.5,0.9,0.2727272727272727,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2741935483870967,0.032666791892214955,0.04998494429388738,0.08163265306122448,0.0,0.0,0.8333333333333333,0.5,0.26666666666666666,0.4545454545454546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.49999999999999994,0.027134099486006043,0.018066847335140017,0.02040816326530612,0.0,0.0,0.41666666666666663,1.0,0.2,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.2419354838709677,0.03546729051757996,0.04607046070460705,0.02040816326530612,0.23941958887545345,0.16216216216216217,0.41666666666666663,1.0,0.9,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.532258064516129,0.034186574682809376,0.015657934357121348,0.0,0.0,0.0,0.8333333333333333,0.5,0.3333333333333333,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.45161290322580644,0.04916241184406003,0.024390243902439025,0.02040816326530612,0.0,0.0,0.41666666666666663,1.0,0.7,0.09090909090909091,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5161290322580645,0.02406038148255665,0.14122252333634447,0.02040816326530612,0.012091898428053202,0.05405405405405406,0.6666666666666666,0.5,0.7333333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2419354838709677,0.0415805741022182,0.36193917494730504,0.04081632653061225,0.0,0.0,0.25,0.5,0.3,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.2580645161290322,0.036116186540530386,0.05028605841613972,0.02040816326530612,0.0,0.0,0.41666666666666663,1.0,0.3,0.6363636363636364,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2258064516129032,0.04726695240859958,0.032219211080999705,0.0,0.0,0.0,0.41666666666666663,1.0,0.13333333333333333,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.2741935483870967,0.04940147879988388,0.1261668172237278,0.12244897959183673,0.4401451027811366,0.02702702702702703,0.16666666666666666,0.5,0.5666666666666667,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6451612903225805,0.08661054285275183,0.14031918096958748,0.02040816326530612,0.22853688029020555,0.16216216216216217,0.16666666666666666,0.0,0.9333333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2419354838709677,0.0816242892027117,0.14092140921409213,0.0,0.0,0.0,0.41666666666666663,0.5,0.9,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.45161290322580644,0.03230819145847919,0.10990665462210178,0.04081632653061225,0.0,0.0,0.6666666666666666,0.5,0.5,0.7272727272727273,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5483870967741935,0.029541845255374736,0.03402589581451371,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3064516129032258,0.05957890063352743,0.13218909966877446,0.0,0.0,0.0,0.5,0.5,0.06666666666666667,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.41935483870967744,0.029541845255374736,0.08039747064137308,0.0,0.0,0.0,0.16666666666666666,0.5,0.4666666666666667,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.564516129032258,0.06111575963525212,0.03794037940379404,0.061224489795918366,0.0,0.0,0.41666666666666663,0.5,1.0,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.564516129032258,0.061149912057512676,0.08882866606443841,0.04081632653061225,0.0,0.0,0.8333333333333333,0.5,0.26666666666666666,0.5454545454545454,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.2741935483870967,0.03819948429842386,0.06293285155073773,0.0,0.0,0.0,0.41666666666666663,1.0,0.26666666666666666,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.596774193548387,0.03358890729324977,0.0707618187292984,0.061224489795918366,0.0,0.0,0.8333333333333333,0.5,0.06666666666666667,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.08064516129032256,0.06975632246717098,0.047274917193616386,0.04081632653061225,0.0,0.0,0.3333333333333333,0.0,0.9,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6451612903225805,0.06080838783490719,0.03643480879253237,0.0,0.1124546553808948,0.02702702702702703,0.8333333333333333,0.5,0.9333333333333333,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14516129032258063,0.037191987841737675,0.05630834086118639,0.02040816326530612,0.4195888754534462,0.08108108108108109,0.6666666666666666,1.0,0.7,0.36363636363636365,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.41935483870967744,0.0459179317293079,0.04667268894911172,0.02040816326530612,0.0,0.0,0.25,1.0,0.43333333333333335,0.8181818181818182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.12903225806451613,0.03176175270231041,0.07949412827461608,0.04081632653061225,0.0,0.0,0.25,0.0,0.1,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2258064516129032,0.0218233978244907,0.20806985847636253,0.02040816326530612,0.0,0.0,0.16666666666666666,0.5,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2258064516129032,0.03102747562370861,0.04215597711532671,0.061224489795918366,0.0,0.0,0.08333333333333333,0.5,0.43333333333333335,0.8181818181818182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.629032258064516,0.04923071668858113,0.0617283950617284,0.10204081632653061,0.4087061668681983,0.16216216216216217,0.8333333333333333,0.5,0.6666666666666666,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2258064516129032,0.024862963405679547,0.21499548328816623,0.02040816326530612,0.39903264812575573,0.05405405405405406,0.41666666666666663,1.0,0.26666666666666666,0.4545454545454546,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2258064516129032,0.06085961646829802,0.0030111412225233363,0.02040816326530612,0.0,0.0,0.16666666666666666,0.5,0.13333333333333333,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.14516129032258063,0.05373883642697358,0.1475459199036435,0.0,0.0,0.0,0.16666666666666666,0.5,0.6666666666666666,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3709677419354838,0.029610150099895833,0.2390846130683529,0.0,0.0,0.0,0.9166666666666666,1.0,0.0,0.9090909090909092,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.40322580645161293,0.05192875804716449,0.05510388437217706,0.0,0.44135429262394194,0.02702702702702703,0.41666666666666663,1.0,0.8,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.09677419354838707,0.04248561329212274,0.1514604034929238,0.04081632653061225,0.0,0.0,0.41666666666666663,1.0,0.1,0.09090909090909091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.629032258064516,0.05230443469203053,0.08340861186389642,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.14516129032258063,0.06091084510168883,0.014453477868112016,0.04081632653061225,0.0,0.0,0.08333333333333333,0.5,0.23333333333333334,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.45161290322580644,0.03695292088591383,0.033122553447756706,0.061224489795918366,0.0,0.0,0.41666666666666663,1.0,0.2,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.40322580645161293,0.033998736360376355,0.025895814513700693,0.08163265306122448,0.0,0.0,0.41666666666666663,0.0,0.9333333333333333,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3548387096774193,0.035313604617407485,0.03613369467028004,0.0,0.0,0.0,0.41666666666666663,1.0,0.6666666666666666,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.596774193548387,0.03524529977288639,0.03794037940379404,0.02040816326530612,0.0,0.0,0.41666666666666663,0.0,1.0,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.629032258064516,0.11236146923720564,0.05359831376091539,0.02040816326530612,0.0,0.0,0.6666666666666666,0.5,0.2,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1935483870967742,0.04574716961800515,0.015356820234869015,0.12244897959183673,0.0,0.0,0.8333333333333333,0.5,0.6666666666666666,0.7272727272727273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.532258064516129,0.035074537661583645,0.02408912978018669,0.0,0.0,0.0,0.5833333333333333,1.0,0.9333333333333333,0.7272727272727273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6612903225806452,0.03179590512457096,0.008431195423065342,0.0,0.0,0.0,0.08333333333333333,0.5,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.43548387096774194,0.030515189289800376,0.23938572719060525,0.0,0.0,0.0,0.16666666666666666,0.0,0.7,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5483870967741935,0.03239357251413056,0.02499247214694369,0.0,0.4159613059250302,0.02702702702702703,0.6666666666666666,0.5,0.7,0.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
